"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filename","Input.label","Input.w_prediction","Input.wo_prediction","Input.correct","Input.image_url","Answer.1-e1","Answer.c1","Answer.commentbox","Approve","Reject"
"309D674SI5BF85VDEI18LSU5HS2BCC","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:14:58 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:14:58 PST 2023","","","35USIKEBNY6UGH83XKYGF7Y4PRD6NS","A3SHI3LY2Q16OR","Submitted","Mon Nov 27 18:53:51 PST 2023","Mon Nov 27 18:54:40 PST 2023","Thu Nov 30 18:54:40 PST 2023","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","452.png","frog","turtle the image is of a turtle because it has a hard shell and is on the ground.","turtle","0","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/452.png","w_yes","0","{}"
"3IV1AEQ4EX3JEL3CLYYKHUHZZ6Q8JO","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:14:58 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:14:58 PST 2023","","","3J2UYBXQQS2RVLGWWEWI4V2RHY260H","A2GYKYN21KH3OO","Submitted","Mon Nov 27 15:53:23 PST 2023","Mon Nov 27 16:03:53 PST 2023","Thu Nov 30 16:03:53 PST 2023","","","","630","0% (0/0)","0% (0/0)","0% (0/0)","650.png","airplane","airplane the image is of an airplane because it is a vehicle that flies in the sky.","airplane","1","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/650.png","no","0","Explanation: How is this generated classification with and explanation for the image? is a bit unclear. I think formatting like task 1 would help ""Explanation: [then list explanation] Question: Does the explanation effectively explain why the label classification was assigned? [good, somewhat good, somewhat bad, bad]"" You may also want to specify some examples in the instructions like ""Just because the model says something correct about the image doesn't mean that it is reporting an explanation for why the image classification was assigned. For example, [using the example I saw] ""reporting that the image is of an airplane because an airplane is a vehicle that flies in the sky"" would not be a good explanation because it doesn't reference any features in the image."" Or if I'm reading too much into the instructions and that is a good explanation, different clarification and examples of good and bad explanation would be helpful."
"3VP28W7DVTAITFI3BY7CFGMB58GFZX","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:14:58 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:14:58 PST 2023","","","3TMFV4NEPF477P05I0M1V47MOY78W7","A3SHI3LY2Q16OR","Submitted","Mon Nov 27 18:57:02 PST 2023","Mon Nov 27 18:57:08 PST 2023","Thu Nov 30 18:57:08 PST 2023","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","115.png","airplane","airplane the image is of a small airplane because it has wings a propeller and is in the","airplane","1","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/115.png","w_yes","0","{}"
"3W0KKJIASXZEP59U3JYWI9HCEVQ8KN","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:14:58 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:14:58 PST 2023","","","3A1COHJ8NQLPAZ5GN101U1XZ9AUH8G","A2ONCFERQZ9STM","Submitted","Mon Nov 27 22:41:44 PST 2023","Mon Nov 27 22:42:48 PST 2023","Thu Nov 30 22:42:48 PST 2023","","","","64","0% (0/0)","0% (0/0)","0% (0/0)","422.png","horse","horse the image is of a horse because it has four legs and a long neck.","horse","1","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/422.png","w_yes","0","{}"
"3FBEFUUYSQVL9EHKYDO94HIP3O66AK","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:15:14 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:15:14 PST 2023","","","32SCWG5HIOUUJ2KGDZB8JW3ZP6E6PO","A3SHI3LY2Q16OR","Submitted","Mon Nov 27 18:55:58 PST 2023","Mon Nov 27 18:56:08 PST 2023","Thu Nov 30 18:56:08 PST 2023","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","909.png","ship","boat the image is of a boat because it is a watercraft that floats on water and is powered by sails or an engine.","boat","0","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/909.png","w_yes","0","{}"
"3FBEFUUYSQVL9EHKYDO94HIP3O66AK","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:15:14 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:15:14 PST 2023","","","3TYCR1GOTJ96GRPTNCFCZDNAP09LZV","A2A7BGGI1JA63B","Submitted","Mon Nov 27 11:59:58 PST 2023","Mon Nov 27 12:04:31 PST 2023","Thu Nov 30 12:04:31 PST 2023","","","","273","100% (2/2)","100% (2/2)","100% (2/2)","909.png","ship","boat the image is of a boat because it is a watercraft that floats on water and is powered by sails or an engine.","boat","0","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/909.png","w_yes","0","{}"
"3OEWW2KGRP19WRQ0IJ15BICM9RXDOI","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:15:03 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:15:03 PST 2023","","","3CP1TO84P0R28RJW6IQRVDH6I1B25H","A3SHI3LY2Q16OR","Submitted","Mon Nov 27 18:56:34 PST 2023","Mon Nov 27 18:56:45 PST 2023","Thu Nov 30 18:56:45 PST 2023","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","213.png","airplane","airplane the image is of an airplane because it has wings and a propeller and is flying in the","airplane","1","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/213.png","yes","0","{}"
"3OEWW2KGRP19WRQ0IJ15BICM9RXDOI","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:15:03 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:15:03 PST 2023","","","3N2BF7Y2VXK4VO7KH2AKZJYUTFJMH9","A2ONCFERQZ9STM","Submitted","Mon Nov 27 22:44:12 PST 2023","Mon Nov 27 22:44:40 PST 2023","Thu Nov 30 22:44:40 PST 2023","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","213.png","airplane","airplane the image is of an airplane because it has wings and a propeller and is flying in the","airplane","1","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/213.png","yes","0","{}"
"3PUV2Q8SWAUPDX1REEWJ5YCN2SEBDC","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:15:03 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:15:03 PST 2023","","","34YB12FSQ5EQVSC9XWS2EJMTEF6MGA","A2ONCFERQZ9STM","Submitted","Mon Nov 27 22:42:54 PST 2023","Mon Nov 27 22:43:22 PST 2023","Thu Nov 30 22:43:22 PST 2023","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","404.png","airplane","airplane the image is of an airplane because it is a flying machine with wings and a propeller.","airplane","1","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/404.png","yes","0","{}"
"3WRBLBQ2HXYR5U88IO02R2J1OGXG05","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:15:03 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:15:03 PST 2023","","","3HRMW88U1DGTKO1OJU3ZTRZD7YGM06","A2A7BGGI1JA63B","Submitted","Mon Nov 27 12:04:35 PST 2023","Mon Nov 27 12:04:52 PST 2023","Thu Nov 30 12:04:52 PST 2023","","","","17","100% (2/2)","100% (2/2)","100% (2/2)","935.png","frog","frog the image is of a frog because it has a long slender body bulging eyes and","frog","1","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/935.png","w_yes","0","{}"
"34ZTTGSNK3ETTJ8IJSCZR8MKGK8HQ3","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:15:06 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:15:06 PST 2023","","","3MX2NQ3YCGK397MTU7BKL3B2VABX5M","A2GYKYN21KH3OO","Submitted","Mon Nov 27 16:04:53 PST 2023","Mon Nov 27 16:05:23 PST 2023","Thu Nov 30 16:05:23 PST 2023","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","253.png","cat","cat the image is of a cat because it has a long tail pointy ears and is sitting on a sink.","cat","1","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/253.png","w_yes","0","{}"
"3ZQX1VYFUJVXFWU91BQPPQYLY008O7","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:15:06 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:15:06 PST 2023","","","33PPUNGG3FVHJPK6SWC8LPW9VSYZRZ","A3SHI3LY2Q16OR","Submitted","Mon Nov 27 18:56:12 PST 2023","Mon Nov 27 18:56:27 PST 2023","Thu Nov 30 18:56:27 PST 2023","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","390.png","deer","deer the image is of a deer because it has antlers and is standing in a field.","deer","1","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/390.png","w_no","1","{}"
"3ZQX1VYFUJVXFWU91BQPPQYLY008O7","3XDD1E7DUYPCPQ8NYNDP8OOQV923PA","UserStudy Group#12 cs6966-UTAH","Verify IDEFICS explanations w/wo explanations.","UserStudy Group#12 cs6966-UTAH","$0.00","Mon Nov 27 11:15:06 PST 2023","30","BatchId:394810;OriginalHitTemplateId:921587278;","3600","259200","Mon Dec 04 11:15:06 PST 2023","","","3NGI5ARFT0VZCGJJ7TZRO0CIHVY1PL","A2GYKYN21KH3OO","Submitted","Mon Nov 27 16:04:27 PST 2023","Mon Nov 27 16:04:51 PST 2023","Thu Nov 30 16:04:51 PST 2023","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","390.png","deer","deer the image is of a deer because it has antlers and is standing in a field.","deer","1","https://surveyimages1419615.s3.us-west-1.amazonaws.com/upscaled_images/390.png","yes","0","{}"
